# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  79.35      	15533.6      	1.9624e+07      	  19624      	272.434      	7.55883      	7.55883      	315.889      	      0      
   79.4      	15531.6      	1.9624e+07      	  19624      	 289.89      	7.55786      	7.55786      	316.105      	      0      
  79.45      	15529.1      	1.9624e+07      	  19624      	336.173      	7.55666      	7.55666      	 316.32      	      0      
   79.5      	15526.3      	1.9624e+07      	  19624      	403.665      	7.55531      	7.55531      	316.536      	      0      
  79.55      	15523.7      	1.9624e+07      	  19624      	485.175      	7.55402      	7.55402      	316.752      	      0      
   79.6      	15521.5      	1.9624e+07      	  19624      	590.275      	7.55294      	7.55294      	316.967      	      0      
  79.65      	15519.8      	1.9624e+07      	  19624      	694.334      	7.55212      	7.55212      	317.183      	      0      
   79.7      	15518.9      	1.9624e+07      	  19624      	772.433      	7.55169      	7.55169      	317.398      	      0      
  79.75      	15519.3      	1.9624e+07      	  19624      	820.348      	7.55187      	7.55187      	317.614      	      0      
   79.8      	15521.4      	1.9624e+07      	  19624      	842.044      	 7.5529      	 7.5529      	 317.83      	      0      
  79.85      	15525.2      	1.9624e+07      	  19624      	843.873      	7.55476      	7.55476      	318.045      	      0      
   79.9      	15530.3      	1.9624e+07      	  19624      	833.815      	7.55723      	7.55723      	318.261      	      0      
  79.95      	15536.1      	1.9624e+07      	  19624      	815.753      	7.56004      	7.56004      	318.477      	      0      
     80      	15542.2      	1.9624e+07      	  19624      	795.134      	7.56301      	7.56301      	318.692      	      0      
  80.05      	15547.9      	1.9624e+07      	  19624      	773.301      	 7.5658      	 7.5658      	318.908      	      0      
   80.1      	15552.6      	1.9624e+07      	  19624      	754.121      	7.56807      	7.56807      	319.124      	      0      
  80.15      	  15556      	1.9624e+07      	  19624      	736.464      	7.56976      	7.56976      	 319.34      	      0      
   80.2      	15558.3      	1.9624e+07      	  19624      	720.038      	7.57087      	7.57087      	319.557      	      0      
  80.25      	15559.2      	1.9624e+07      	  19624      	704.481      	7.57131      	7.57131      	319.773      	      0      
   80.3      	15558.7      	1.9624e+07      	  19624      	692.274      	7.57103      	7.57103      	319.989      	      0      
  80.35      	15557.1      	1.9624e+07      	  19624      	680.424      	7.57026      	7.57026      	320.205      	      0      
   80.4      	  15555      	1.9624e+07      	  19624      	670.355      	7.56927      	7.56927      	320.421      	      0      
  80.45      	  15553      	1.9624e+07      	  19624      	659.176      	7.56826      	7.56826      	320.637      	      0      
   80.5      	15551.3      	1.9624e+07      	  19624      	648.416      	7.56747      	7.56747      	320.853      	      0      
  80.55      	15550.7      	1.9624e+07      	  19624      	633.572      	7.56716      	7.56716      	321.069      	      0      
   80.6      	15551.4      	1.9624e+07      	  19624      	 615.78      	7.56748      	7.56748      	321.285      	      0      
  80.65      	15553.3      	1.9624e+07      	  19624      	591.233      	7.56842      	7.56842      	321.501      	      0      
   80.7      	15556.3      	1.9624e+07      	  19624      	561.095      	7.56989      	7.56989      	321.717      	      0      
  80.75      	15560.1      	1.9624e+07      	  19624      	515.749      	7.57173      	7.57173      	321.933      	      0      
   80.8      	15564.2      	1.9624e+07      	  19624      	448.704      	7.57374      	7.57374      	322.149      	      0      
  80.85      	15568.2      	1.9624e+07      	  19624      	358.923      	7.57568      	7.57568      	322.365      	      0      
   80.9      	15571.6      	1.9624e+07      	  19624      	299.258      	7.57734      	7.57734      	322.582      	      0      
  80.95      	15574.1      	1.9624e+07      	  19624      	256.779      	7.57855      	7.57855      	322.798      	      0      
     81      	15574.7      	1.9623e+07      	  19623      	206.462      	7.57925      	7.57925      	323.014      	      0      
  81.05      	15574.1      	1.9622e+07      	  19622      	138.883      	7.57934      	7.57934      	323.231      	      0      
   81.1      	15571.9      	1.96209e+07      	19620.9      	55.7146      	7.57872      	7.57872      	323.447      	      0      
  81.15      	15568.6      	1.96197e+07      	19619.7      	-50.1219      	7.57752      	7.57752      	323.663      	      0      
   81.2      	15564.3      	1.96186e+07      	19618.6      	-182.683      	 7.5759      	 7.5759      	323.879      	      0      
  81.25      	15559.4      	1.96174e+07      	19617.4      	-345.709      	7.57396      	7.57396      	324.095      	      0      
   81.3      	15554.3      	1.96162e+07      	19616.2      	-531.268      	7.57195      	7.57195      	324.311      	      0      
  81.35      	15549.8      	1.96151e+07      	19615.1      	-727.017      	7.57017      	7.57017      	324.527      	      0      
   81.4      	15546.1      	1.9614e+07      	  19614      	-898.821      	7.56879      	7.56879      	324.743      	      0      
  81.45      	15542.9      	1.96129e+07      	19612.9      	-1002.93      	7.56767      	7.56767      	324.959      	      0      
   81.5      	15540.2      	1.96119e+07      	19611.9      	-986.611      	7.56673      	7.56673      	325.175      	      0      
  81.55      	15538.2      	1.96109e+07      	19610.9      	-834.107      	7.56613      	7.56613      	325.391      	      0      
   81.6      	15537.3      	1.96101e+07      	  19610      	-581.263      	7.56601      	7.56601      	325.607      	      0      
  81.65      	15537.2      	1.96092e+07      	19609.2      	-307.73      	7.56633      	7.56633      	325.822      	      0      
   81.7      	15537.9      	1.96084e+07      	19608.4      	-87.5872      	7.56697      	7.56697      	326.038      	      0      
  81.75      	15539.1      	1.96077e+07      	19607.7      	39.2702      	7.56781      	7.56781      	326.254      	      0      
   81.8      	15540.1      	1.9607e+07      	  19607      	80.1003      	 7.5686      	 7.5686      	 326.47      	      0      
  81.85      	15540.4      	1.96063e+07      	19606.3      	62.0259      	7.56899      	7.56899      	326.686      	      0      
   81.9      	15539.3      	1.96057e+07      	19605.7      	21.7111      	7.56871      	7.56871      	326.902      	      0      
  81.95      	15537.1      	1.96051e+07      	19605.1      	-15.2907      	7.56787      	7.56787      	327.117      	      0      
     82      	15534.3      	1.96045e+07      	19604.5      	-29.3029      	 7.5667      	 7.5667      	327.333      	      0      
  82.05      	  15531      	1.9604e+07      	  19604      	-14.6226      	7.56527      	7.56527      	327.549      	      0      
   82.1      	15527.1      	1.96035e+07      	19603.5      	28.3827      	7.56357      	7.56357      	327.764      	      0      
  82.15      	  15523      	1.96031e+07      	19603.1      	92.6797      	7.56174      	7.56174      	 327.98      	      0      
   82.2      	15519.1      	1.96028e+07      	19602.8      	171.811      	7.55999      	7.55999      	328.196      	      0      
  82.25      	15515.7      	1.96025e+07      	19602.5      	274.278      	7.55843      	7.55843      	328.411      	      0      
   82.3      	15512.9      	1.96024e+07      	19602.4      	372.352      	7.55712      	7.55712      	328.627      	      0      
  82.35      	  15511      	1.96023e+07      	19602.3      	442.296      	7.55621      	7.55621      	328.842      	      0      
   82.4      	15510.4      	1.96022e+07      	19602.2      	482.174      	7.55596      	7.55596      	329.057      	      0      
  82.45      	15511.7      	1.96023e+07      	19602.3      	498.022      	7.55654      	7.55654      	329.273      	      0      
   82.5      	15514.7      	1.96024e+07      	19602.4      	495.364      	7.55795      	7.55795      	329.488      	      0      
  82.55      	15518.9      	1.96026e+07      	19602.6      	482.092      	7.55996      	7.55996      	329.704      	      0      
   82.6      	15523.9      	1.96028e+07      	19602.8      	 460.67      	7.56231      	7.56231      	 329.92      	      0      
  82.65      	15529.2      	1.96031e+07      	19603.1      	437.868      	7.56476      	7.56476      	330.135      	      0      
   82.7      	  15534      	1.96033e+07      	19603.3      	 414.65      	  7.567      	  7.567      	330.351      	      0      
  82.75      	15537.7      	1.96036e+07      	19603.6      	395.696      	7.56872      	7.56872      	330.567      	      0      
   82.8      	15540.2      	1.96038e+07      	19603.8      	376.774      	7.56984      	7.56984      	330.783      	      0      
  82.85      	15541.4      	1.9604e+07      	  19604      	361.723      	7.57034      	7.57034      	330.998      	      0      
   82.9      	15541.1      	1.96042e+07      	19604.2      	346.901      	7.57016      	7.57016      	331.214      	      0      
  82.95      	15539.5      	1.96043e+07      	19604.3      	336.594      	 7.5693      	 7.5693      	 331.43      	      0      
     83      	15536.8      	1.96044e+07      	19604.4      	325.578      	7.56797      	7.56797      	331.646      	      0      
  83.05      	15533.7      	1.96045e+07      	19604.5      	318.265      	7.56641      	7.56641      	331.862      	      0      
   83.1      	15530.6      	1.96047e+07      	19604.7      	308.488      	7.56484      	7.56484      	332.077      	      0      
  83.15      	  15528      	1.96048e+07      	19604.8      	301.013      	7.56353      	7.56353      	332.293      	      0      
   83.2      	15526.5      	1.96049e+07      	19604.9      	286.927      	7.56273      	7.56273      	332.509      	      0      
  83.25      	15526.2      	1.96051e+07      	19605.1      	272.925      	7.56256      	7.56256      	332.724      	      0      
   83.3      	15527.3      	1.96052e+07      	19605.2      	251.102      	7.56302      	7.56302      	 332.94      	      0      
  83.35      	15529.6      	1.96054e+07      	19605.4      	225.149      	7.56405      	7.56405      	333.156      	      0      
   83.4      	15532.6      	1.96056e+07      	19605.6      	 181.08      	7.56543      	7.56543      	333.371      	      0      
  83.45      	15535.8      	1.96058e+07      	19605.8      	116.494      	7.56695      	7.56695      	333.587      	      0      
   83.5      	15538.9      	1.9606e+07      	  19606      	34.2009      	7.56839      	7.56839      	333.803      	      0      
  83.55      	15541.4      	1.96061e+07      	19606.1      	-13.1954      	7.56956      	7.56956      	334.019      	      0      
   83.6      	  15543      	1.96063e+07      	19606.3      	-50.1543      	7.57028      	7.57028      	334.235      	      0      
  83.65      	15543.5      	1.96064e+07      	19606.4      	-95.8577      	7.57046      	7.57046      	334.451      	      0      
   83.7      	15542.6      	1.96065e+07      	19606.5      	-160.067      	7.57001      	7.57001      	334.666      	      0      
  83.75      	15540.4      	1.96065e+07      	19606.5      	-237.851      	7.56889      	7.56889      	334.882      	      0      
